,name,fold,Direction,tstat,pvalue,FDR,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,LCC1,LCC9,20130426_AYESHA_CELL_NEG_1701,20130426_AYESHA_CELL_NEG_1801,20130426_AYESHA_CELL_NEG_1901,20130426_AYESHA_CELL_NEG_2001,20130426_AYESHA_CELL_NEG_2101,20130426_AYESHA_CELL_NEG_501,20130426_AYESHA_CELL_NEG_601,20130426_AYESHA_CELL_NEG_701,20130426_AYESHA_CELL_NEG_801,20130426_AYESHA_CELL_NEG_901,20130426_AYESHA_CELL_NEG_1101,20130426_AYESHA_CELL_NEG_1201,20130426_AYESHA_CELL_NEG_1301,20130426_AYESHA_CELL_NEG_1401,20130426_AYESHA_CELL_NEG_1501,20130426_AYESHA_CELL_NEG_2301,20130426_AYESHA_CELL_NEG_2401,20130426_AYESHA_CELL_NEG_2501,20130426_AYESHA_CELL_NEG_2601,20130426_AYESHA_CELL_NEG_2701,isotopes,adduct,pcgroup
285,M297T376,1.348105224,UP,3.375035024,0.003387831,0.03726614,297.1508844,297.1498826,297.1516097,376.3919881,373.9720058,378.7910077,20,10,10,46276.85419,32501.04537,31469.31449,52303.04424,27815.64258,36073.34737,34019.05171,29037.5102,46889.20357,36996.70721,43616.40365,45151.73332,54897.91084,47114.43829,39777.47642,48506.07054,46058.29917,51555.27337,71510.71809,55169.52492,,,113
174,M225T76,2.003260539,UP,3.520478503,0.003423902,0.037458235,225.0626187,225.0592109,225.063912,75.61300108,74.67200077,76.55899836,16,7,9,3309.114364,2514.627512,2834.882501,972.4428834,4594.73111,2560.433998,2770.171022,1218.803332,1476.236438,2495.280077,4121.389566,5567.041109,3785.146336,2008.021056,7112.347523,3379.084301,8238.372075,5253.912678,3416.869923,6691.949556,,[M-2H+Na]- 204.088,50
1898,M946T610,3.392785607,UP,3.888423263,0.003475382,0.037815915,945.7365148,945.7335443,945.7391818,609.704517,608.7579918,610.6569958,6,0,6,1236.825294,1779.988336,1810.988838,1016.509464,2272.56384,1328.399403,1556.955886,1452.172045,1313.67072,1935.909089,4309.496817,5275.624527,6034.721115,1662.975486,9275.609913,2052.891757,6647.048729,4400.008527,2658.780175,10963.09016,[407][M+1]-,,79
1929,M971T609,3.98305876,UP,3.861686583,0.003503966,0.037817516,970.749339,970.7422359,970.7517012,608.8715224,608.3379945,610.8040231,8,1,7,1540.077136,2973.137828,3395.843969,1657.752728,3405.650944,1935.655079,2327.820063,2790.570706,652.1644795,2742.170467,5226.119277,8421.330142,10214.32263,4031.744887,18970.21219,4907.632759,9402.415121,8781.362449,4009.812053,19321.64396,[417][M]-,,79
1752,M872T604,2.711677485,UP,3.714023108,0.003513103,0.037817516,871.6382087,871.6315939,871.6475936,603.5939995,602.4579872,606.0839995,15,5,10,15354.49683,19145.98841,18386.22851,9862.138392,22951.72769,10703.93479,18080.57889,16541.46401,12060.95996,37736.24905,26402.05738,62775.79904,45411.87929,22069.22526,86432.68842,25879.41577,68577.8644,47827.98128,21755.69524,83203.13046,[362][M+1]-,,9
1142,M650T24,1.401169733,DOWN,-3.352608909,0.003584928,0.038385431,649.7241178,649.7161841,649.7267098,23.86999949,23.21800053,24.78999949,7,5,2,3916.91568,3506.397646,4536.996465,3166.93571,3198.302202,2636.943219,3043.94322,2133.789365,3158.197767,3397.901851,2081.805093,1933.118562,1922.051766,2714.457175,1987.633682,3599.292977,1706.282547,2905.850575,2518.19923,1966.327954,,,43
1819,M899T604,1.78002636,DOWN,-3.42734002,0.00360806,0.038428705,898.698492,898.6951755,898.7005856,604.4130254,603.9100281,606.4290186,10,10,0,17506.46999,34277.84308,32910.09118,17545.56308,39215.64272,14987.34917,33523.32799,31708.16169,18250.41979,36696.49759,9240.477195,18098.91331,16323.43742,8808.392399,24983.59124,11663.60731,18430.24315,16032.36729,7888.430647,23933.50062,[382][M]-,[M-H-C6H10O5]- 1061.76,9
942,M563T24,1.898595173,DOWN,-3.339301596,0.003739133,0.039615126,562.5885092,562.5875502,562.590822,23.77500086,23.25100002,24.46500086,19,10,9,24944.48352,20075.93001,25211.22105,10993.7217,12671.82742,22771.62452,20373.34331,24211.78334,10052.23778,11869.7627,9818.537251,3417.333898,19661.81455,8264.694462,6159.379576,10350.53474,5024.668995,18082.10829,9466.453566,6234.197154,,[M+Cl]- 527.62,43
1416,M734T597,2.117567525,DOWN,-3.726927076,0.003764461,0.039674664,734.4990678,734.4953909,734.5013228,597.1090187,592.4569896,600.3000119,15,10,5,6971.109275,21558.29444,19429.59849,7572.061305,20731.23938,9052.04901,20291.61682,19098.89089,7025.84306,20886.72774,8762.160801,6306.609958,10292.4453,3869.147461,7699.624957,6950.250558,5554.864666,7612.300728,7850.228728,7174.41583,[259][M]-,,248
1111,M635T29,2.228797174,UP,3.518555532,0.003847785,0.040341616,635.141975,635.1393088,635.1435354,28.56300014,28.23400067,28.88300014,15,6,9,4905.106156,2130.125654,3834.709714,7614.311233,9798.338761,7000.298526,2506.320063,2824.943656,6253.747612,6496.185481,13790.70905,9774.823854,3361.471725,11795.04434,18336.13324,13352.08746,11422.61702,3824.536719,13432.56089,19847.74165,[188][M]-,[2M-2H+Na]- 307.085,19
1894,M944T607,3.132727258,UP,3.804536604,0.003873951,0.040405515,943.7197725,943.7152648,943.7237923,606.5590096,605.6229817,609.0979796,11,1,10,4398.10546,5221.918093,6513.458092,3497.694405,5893.009032,4175.69293,3561.896295,6258.872804,2972.546376,5349.792565,8274.456042,15653.37658,15899.51538,7013.494665,30658.0191,8820.685318,15300.13064,16688.36608,4929.155909,26641.82678,,[M-H]- 944.725,32
1023,M597T24,1.967599736,UP,3.415682777,0.003961333,0.040968992,596.5346255,596.5306588,596.5369818,23.53100002,23.21800053,23.56100002,5,0,5,1075.431328,994.8847341,191.1037166,519.6283846,996.7453585,794.5785379,949.9574296,201.1448038,704.9488312,1101.437146,1439.209263,2269.154502,510.3447209,1591.656694,1961.601106,2145.590743,1465.196344,610.7338656,1319.607393,1502.656449,,[M-H-CO2]- 641.537,43
317,M307T28,1.57747628,UP,3.443170925,0.00396868,0.040968992,307.0772792,307.0764549,307.0782407,28.23649999,27.90999983,28.8789993,20,10,10,47099.00809,30314.07476,32857.5188,54408.13326,60710.18213,50760.50605,33084.25603,30850.82604,49309.04299,52317.96447,76630.92834,71246.82807,32412.01995,68258.63692,91036.60613,78953.51673,75117.77929,35906.91465,72351.3846,94874.81893,[28][M+1]-,,19
1977,M1081T528,1.412823175,UP,3.327682686,0.004000466,0.041086414,1080.636843,1080.632457,1080.642933,528.1930161,527.3599834,529.7629738,9,4,5,1159.574111,2433.922529,1792.581914,1928.640987,1795.972224,1476.362281,1473.316698,2554.871724,1819.034152,1540.543819,2031.113227,2961.642843,2201.746269,2009.149471,3531.42833,2080.181708,3161.440044,2343.615649,2121.765814,2953.159526,[431][M+1]-,,34
864,M527T24,1.991778733,DOWN,-3.312485639,0.004088807,0.04145633,526.6570806,526.652835,526.6604077,23.87899992,23.59100002,25.41799939,15,8,7,8422.391338,7919.588811,10442.60299,4684.019465,5854.620138,8469.296278,7184.549964,7569.49537,4919.967074,3905.468899,3513.720573,1755.421706,8906.079678,2244.617371,1251.602111,3295.396939,1438.550364,7339.741959,2945.385524,2138.653882,,,43
1862,M918T607,3.05279541,UP,3.769206054,0.004098052,0.04145633,917.707565,917.6983741,917.7113604,607.3529782,606.0470076,609.3820055,11,3,8,2289.680607,3872.97337,2826.120605,2161.583318,2875.96497,2661.796049,3540.015881,2273.885074,2163.33364,4096.680816,5360.060787,6277.588447,7558.842218,4906.209699,18506.38607,5918.370125,8231.276244,8184.435703,5765.721375,17095.71573,[395][M+1]-,,32
1897,M946T602,2.159395301,UP,3.529509777,0.004114743,0.04145633,945.6473163,945.6436404,945.6491104,601.8519818,601.5069832,604.3480132,15,8,7,2391.454057,6043.801847,5378.61507,1683.033717,3790.83459,3568.165807,4852.969089,5420.862484,1746.08268,5009.175285,5885.495929,13511.87896,8262.706076,4077.926862,13791.63531,6195.991789,12145.68033,6998.914885,3783.502159,11473.73768,[408][M]-,,22
812,M505T24,1.735513894,DOWN,-3.283182962,0.00413365,0.04145633,504.6295913,504.6281871,504.6318179,23.81200039,23.55500086,24.49899992,20,10,10,23975.1653,20734.89061,25728.74468,11641.69141,14649.09322,22450.48681,18436.90566,23327.2006,11556.01547,13225.81638,12544.99808,6062.424057,20392.58092,9117.623398,7242.685785,13780.88293,4653.800486,17991.40021,8541.356974,6687.241826,,[M-H-HCOOH]- 551.645,43
182,M235T24,1.47678061,DOWN,-3.390412258,0.004184499,0.04145633,234.866274,234.8648523,234.8673032,24.42850055,23.59100002,25.73200024,20,10,10,26065.17238,27162.13998,28233.18337,19889.86534,23219.34909,24645.72015,22217.26814,23638.50264,16666.88316,20530.3697,13992.31349,9795.766281,25127.32043,15654.37076,12001.57153,14026.58943,11876.6276,27696.47995,16397.50708,10711.72409,,,43
1097,M630T536,2.605901137,UP,3.432649985,0.004184625,0.04145633,630.377156,630.3750121,630.3835163,536.0619818,533.6819832,537.4569783,16,7,9,3318.383825,3058.60011,9212.548865,1452.745496,4990.011217,2527.249039,1326.893178,7802.46703,1745.416097,3552.793619,6076.480307,11308.44645,13520.32087,3520.928556,17808.00532,5931.269467,12105.66948,13918.55279,3110.087066,14296.78999,[184][M]-,[M+Cl+NaCOOH]- 527.419 [M-H+NaCOOH]- 563.396 [M+Cl]- 595.408 [M-H]- 631.385,61
850,M520T397,2.389412514,UP,3.432444014,0.004191794,0.04145633,520.265164,520.2617376,520.2676626,396.9209888,396.5179888,397.2670133,14,5,9,2172.563842,1902.513,6968.566878,1790.698149,3301.592238,1475.912958,1950.763085,5412.719513,2194.377451,3023.995056,5007.519826,6320.739845,12374.14284,3376.27296,6879.106159,6315.191771,7414.138101,13639.86556,3221.749147,7596.483583,,[M+Cl+NaCOOH]- 417.308 [M-H+NaCOOH]- 453.285,11
1049,M608T399,1.935883733,UP,3.381527699,0.004201238,0.04145633,608.3181676,608.3160192,608.3202907,399.1865037,398.9500057,399.6280003,20,10,10,7786.710719,5550.177193,13019.36307,4429.868926,8490.003417,6765.871141,7077.046592,16011.28107,4970.713,7173.458508,9520.740851,16748.28051,20158.91336,8124.528198,22238.67753,10396.01067,18868.64761,21021.72377,7766.207679,22494.23993,[174][M]-,[M+Cl]- 573.35,12
1450,M746T583,1.700322184,UP,3.674722699,0.00422386,0.041476247,745.5501679,745.5486171,745.5516186,583.166996,582.4749756,585.0340205,17,9,8,32389.46044,36243.65421,40080.75752,25327.67552,35422.05455,31356.28308,33753.66025,36309.1621,27324.82703,39885.89627,41048.52351,64110.01708,51667.89819,32615.35322,86027.11919,48388.07432,70744.16665,57826.1543,34240.5565,88199.89788,[269][M]-,,3
1230,M678T580,3.630442839,UP,3.752907793,0.004311893,0.042135145,678.4710592,678.4708955,678.4773101,579.9609947,579.6609947,580.6330151,5,0,5,488.8602551,696.6509086,809.2673971,333.3907236,710.9823236,463.0889797,628.0792763,807.8657524,472.3644237,629.4517271,1308.902078,2451.530692,1888.182817,989.3249965,4795.141141,1368.312581,2166.05723,1635.800373,1033.148885,4291.48037,,,447
870,M530T399,2.205017311,UP,3.427352981,0.004347093,0.042273906,530.3012174,530.2983708,530.3032981,399.0020084,398.6930125,399.3150043,12,5,7,1314.75223,1315.150316,3247.098546,1090.30656,1341.597178,954.6414195,1246.634679,3240.800299,1285.47652,1914.499416,2473.286179,4712.137454,4805.785831,1689.059908,4993.718735,1884.34223,4505.629551,5054.868838,1373.377062,5884.948189,,[M+Cl]- 495.332,12
277,M295T25,1.606097719,DOWN,-3.416249606,0.004400095,0.042583616,294.8220134,294.821096,294.8237124,24.55400033,24.18400033,25.73200024,20,10,10,18832.52033,25812.68409,26323.9771,19676.82175,21308.31894,25696.90252,20715.53493,27659.41364,17459.49934,21132.27492,13791.0385,8360.300191,25746.82276,14753.16736,7901.979866,12911.54699,8685.869875,26141.48618,14854.68166,6706.332805,,,43
1022,M596T492,4.458832172,UP,3.74214666,0.004441665,0.042646454,596.3943451,596.3865892,596.4001403,492.3084927,492.1130077,492.6270103,8,1,7,529.3596019,561.7200436,1127.395959,656.9321562,696.5820754,753.8398055,438.7771916,967.6226258,639.6100595,583.9932091,1341.810904,3459.52476,3027.556355,984.3424158,6471.102627,1481.686514,3416.491989,2868.634874,1392.00693,6571.733381,,,154
157,M217T25,2.146423109,UP,3.561789372,0.004449158,0.042646454,217.0287964,217.0264766,217.0293155,24.65800029,24.15899992,25.15200024,6,1,5,1430.008288,2523.842886,1043.38439,1155.730286,2357.577451,1371.054261,1821.243135,2110.649358,1061.826146,2019.235678,2374.705257,5885.064638,4453.501827,1274.737628,5447.472713,2957.576485,4889.434431,3635.072567,1286.870301,4058.420728,,[M-H]- 218.04,43
418,M351T43,2.560696688,UP,3.510610871,0.004470145,0.042646454,351.1309202,351.1295567,351.1338776,43.05500002,42.73100138,43.69400086,20,10,10,3484.250347,5896.353483,4649.977497,1382.963655,6921.158491,2500.504258,6502.3276,4376.553697,709.41481,5785.431822,6526.920387,15107.42633,10038.65493,3934.15123,17215.15681,7081.052519,17074.72024,11097.7476,3119.093094,16889.35861,,[2M-2H+Na]- 165.077,35
1823,M900T605,1.649651909,DOWN,-3.333849065,0.004585802,0.043543488,899.6991808,899.6947637,899.7031893,604.5750097,603.7450063,606.4290186,10,10,0,10972.74375,21259.87712,22237.17211,11685.71774,26707.82416,13351.29833,19876.17521,20358.37057,10948.06211,22899.22703,7222.288904,11823.4101,10729.84871,6724.796319,14998.28564,8949.57866,13747.02572,12640.65075,6413.8267,16043.93233,[382][M+1]-,,9
372,M329T28,1.447887351,UP,3.281851928,0.0046916,0.044271246,329.0589796,329.0581226,329.0601623,28.24450046,27.90999983,29.19300014,20,10,10,23784.98915,15403.8803,17064.75011,26101.31167,27377.99814,23023.40449,13884.04202,14354.09234,21375.46387,24630.82352,32835.91089,28076.74053,16694.93232,29453.16505,36882.48284,36183.18862,31506.688,17881.16503,32877.81427,37321.68819,[39][M+1]-,,19
66,M155T624,1.399662993,UP,3.281268741,0.004741093,0.044271246,154.9712371,154.9704144,154.9720363,624.4934948,623.3629852,625.9839812,10,7,3,8677.468187,10415.57069,4400.237416,6418.019505,10329.73326,9226.95516,6199.367453,3681.451432,8045.408993,10214.91093,12212.40676,11629.55886,8248.185183,8978.481174,11667.83673,10862.00694,13118.13789,11877.58277,8514.364496,11518.05661,,,483
1495,M763T583,2.022577053,UP,3.288592173,0.004748483,0.044271246,762.515391,762.5113863,762.519474,583.246996,582.5299742,585.0340205,10,8,2,15608.11593,9972.036914,13092.43831,27939.26618,14578.63286,37380.36814,9082.191227,13236.12415,10453.36902,14536.21654,30429.81983,44752.22884,39610.39134,12075.53316,8840.930503,39574.39258,40879.68854,42741.69499,28309.82659,48288.0657,[281][M]-,,225
908,M543T399,2.595043811,UP,3.544934477,0.004772345,0.044271246,543.3395104,543.3355354,543.3436141,399.314003,398.3800085,399.6320057,9,4,5,690.4616015,746.3207603,1118.768915,792.0663344,1107.283386,485.5008476,890.7975081,1881.710296,765.7201618,1517.414328,1160.001204,2767.980827,3347.807377,1144.444503,4749.779323,1139.424826,3161.934306,2804.842566,1315.17691,4348.780634,[143][M+3]-,,12
179,M232T43,1.523395053,UP,3.272568468,0.004779402,0.044271246,232.056767,232.0560997,232.0578593,43.3635006,43.35300034,43.69400086,20,10,10,11112.99629,14088.39271,13436.64335,7237.30443,15293.5453,10213.38807,14010.25169,10263.97098,4987.362141,12383.98304,15061.2804,20887.73119,15984.673,9667.124445,21669.02616,14955.1605,22525.98493,18853.00895,10612.42295,21969.63673,,[M-H+NaCOOH]- 165.077,35
1434,M740T606,2.245595836,DOWN,-3.362492874,0.004795369,0.044271246,739.6653362,739.6618121,739.6689746,605.9490001,605.3079831,609.0979796,16,9,7,4239.456968,12423.20857,8455.540567,3291.645372,9006.594734,3160.912916,11961.99555,9275.769038,4529.124797,9218.850746,1326.945388,4514.881984,2719.144207,2234.601284,6835.59993,1870.944387,4273.189572,2175.73956,2076.925745,5621.493291,[262][M+1]-,,13
1588,M798T24,1.995262229,DOWN,-3.222873088,0.004816395,0.044271246,798.4215307,798.4160472,798.425505,23.50500086,23.25100002,24.18500086,9,7,2,6885.333749,5311.30455,6440.834086,2773.948524,3199.892639,5661.826072,4933.032875,6176.716993,2539.134306,2534.515377,2558.171838,900.3704874,5170.649337,2015.91001,1363.340866,2752.516297,867.098951,4568.649553,1802.20941,1284.508607,,,43
235,M272T24,2.73175708,UP,3.671223365,0.004900951,0.044703216,272.0047987,272.0024503,272.0062317,24.49799939,23.86999949,26.04599929,15,6,9,3814.990951,4367.047022,2749.851836,3630.146629,4238.533954,3567.070298,3291.412503,2533.843285,3212.134922,2881.050606,8134.174008,15685.30653,4434.928978,3875.750356,11734.6515,9559.559631,16789.8013,4562.326894,4329.476577,14555.2715,,[M-H+HCOOH]- 226.995,43
955,M565T578,3.282574543,UP,3.630411552,0.004925215,0.044703216,565.4075373,565.4029632,565.4114428,578.21599,577.7600098,579.1269716,6,1,5,477.2716568,608.0181718,964.1674423,401.7279358,905.1785865,415.9521055,471.5245825,435.7907325,430.9463731,628.7914425,444.7576459,2396.31935,1666.087574,464.514746,3564.117799,1470.855416,1706.721223,2684.186663,986.1725745,3456.173679,[154][M+1]-,,7
584,M411T24,1.681776245,DOWN,-3.281096397,0.004930012,0.044703216,410.7399826,410.7376495,410.7421097,24.43400033,23.59100002,25.10400033,20,10,10,15499.75568,17861.49419,21167.3701,11786.333,15025.72262,17856.68081,16927.52238,19107.24703,11123.27528,12257.51797,6995.227309,4372.828238,17421.69514,8562.977006,6249.958805,9427.217787,5684.350704,20172.7884,9015.641626,6410.051044,,,43
156,M215T25,2.90306901,UP,3.575631875,0.004974303,0.044703809,215.0306586,215.0285214,215.0317791,24.72799939,24.18400033,26.03099971,17,9,8,3463.72289,7456.388096,5113.471227,2258.08776,7603.031406,3059.372304,3449.018705,5123.247763,3107.595582,5081.956402,7752.33631,22587.11892,13134.43026,2088.595095,19953.70087,8339.715053,21438.02816,12354.70431,4715.10351,20352.65726,,,43
1659,M830T601,1.634024621,DOWN,-3.328149844,0.004974492,0.044703809,829.6442673,829.6420071,829.6455213,600.558007,600.0690282,603.4659927,18,10,8,53731.56189,79310.23556,69557.33001,26696.38053,78772.51719,56149.24242,77113.13842,74465.25175,29818.04686,56634.07328,46935.55359,39554.67882,34356.70048,16046.73728,39840.70307,36137.23531,42305.91822,38725.59585,22467.05421,52196.96104,,[M+Cl]- 794.673,22
209,M254T28_2,1.569630524,UP,3.29419991,0.005020344,0.044806639,254.0759004,254.0746044,254.0768195,28.44350002,27.92999983,28.8789993,20,10,10,18139.49925,10882.0351,11326.97325,21085.9926,22784.63732,18485.3161,11466.52143,11773.66787,15844.41428,20253.44465,27291.93577,26614.34206,13019.18714,25100.77286,35384.95313,28165.2686,26687.35239,11532.62401,27768.60337,32781.81779,,[M-H-H20]- 273.095,19
233,M271T370,2.863972082,UP,3.567878007,0.005030452,0.044806639,271.2257228,271.2244182,271.2282202,369.6045094,369.2590141,370.2180019,10,2,8,2837.477968,4420.628721,6628.899192,2760.736616,3897.689224,2194.145419,3927.294166,5371.10987,1988.389139,2898.074766,4216.586227,13354.9717,14465.80561,3458.516039,16877.06008,4306.121161,12444.84851,16112.44178,3618.325926,16895.90281,,,471
369,M328T28,1.431516484,UP,3.294769477,0.005109337,0.045308787,328.0565776,328.0559089,328.0573502,28.24550003,27.90999983,28.8789993,20,10,10,176726.4652,126099.8953,132426.6755,199998.0888,209899.7266,175361.1527,121470.6613,118575.9159,171149.0808,178122.33,253395.0249,230429.4748,127483.4237,224390.6068,262432.8161,261811.5143,251130.7628,137841.3809,237846.7001,317736.4652,[39][M]-,[M-2H+Na]- 307.085,19
1656,M829T607,2.165954449,UP,3.464189265,0.005151087,0.045478674,828.6497393,828.6463596,828.6511271,606.8699925,604.9230212,608.6699823,20,10,10,18602.73037,35816.48004,39669.18055,19002.8169,45310.5528,19659.17743,30605.20201,34847.64567,16501.2026,39436.95846,45538.28193,75043.27944,51525.26151,30072.23633,114870.9771,49136.26089,80683.58449,54710.96401,34706.258,112312.173,[329][M]-,[M+Cl]- 793.68 [M-H]- 829.656,32
692,M452T397,2.385140418,UP,3.298545938,0.005254251,0.046186934,452.2772791,452.2757597,452.2778237,396.9419861,396.7969875,397.2639888,20,10,10,24967.57652,27626.26291,87232.24887,21004.93064,39062.97824,25117.55098,24772.03944,83885.57067,20621.24743,37526.25106,65583.62759,88154.21755,164712.7661,39352.89192,107632.9554,67030.47209,89801.78226,170757.129,39854.18415,101657.7186,[99][M]-,[M+Cl]- 417.308 [M-H]- 453.285,11
1060,M612T399,2.17633053,UP,3.420406443,0.005284105,0.046247403,612.2609141,612.2569167,612.2658518,399.2485023,398.3780058,399.9250016,18,8,10,1859.82155,2113.240448,3672.289539,1856.453061,2585.598949,2090.972565,2814.136646,4018.148,694.814547,2435.438203,2139.683108,6332.801314,7739.72521,2617.818219,8171.208622,3162.357011,6277.37821,7695.196153,2223.494019,6178.945223,,,12
366,M327T24,1.4949665,DOWN,-3.164248986,0.00536789,0.046777323,326.7576618,326.7569865,326.7589623,23.86100043,23.55500086,24.78999949,20,10,10,29986.68639,26487.19924,31443.11356,18958.21018,19386.15017,27636.41949,25556.89435,28468.16813,16998.21224,16385.46709,19065.59589,10129.61356,24996.91255,13031.07981,12039.28634,20898.76834,11263.29484,24402.77833,13269.5903,12315.74102,,[M-H+Cl]2- 619.558,43
838,M514T354,2.271011637,UP,3.404740418,0.005407339,0.04691799,514.3045718,514.3018885,514.3087897,353.5035031,353.0140065,354.0329996,12,6,6,1491.543722,3057.009689,3371.395127,951.5205524,2594.384136,1360.049116,2691.147575,2853.889738,965.805828,1699.926238,2630.638226,5931.187089,6123.758351,1795.364474,8066.328329,3199.561368,4140.399537,6540.976977,1967.840806,7378.471132,[129][M+2]-,,40
766,M480T399,2.305072322,UP,3.361540648,0.005478787,0.047059489,480.3094681,480.3073063,480.3133994,399.312501,398.9500057,399.960003,20,10,10,29682.61722,37516.51987,78344.80698,22721.26591,46333.45767,23277.56207,30531.8161,70399.51816,22042.25498,43994.41043,51204.01812,102138.0267,112437.0351,35571.40365,157472.369,56130.79348,104846.1647,118662.0328,38953.1713,155780.2129,[116][M]-,[M-H-CH2]- 495.332,12
